"year","facility_name","sample_station_name","latitude","longitude","sample_type_en","sample_type_fr","substance_name_en","substance_name_fr","statistical_quantity_en","statistical_quantity_fr","energy_below_1_mev","result","units","sample_category"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,136.62,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,130.28,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,145.69,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,131.53,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,132.84,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,165.15,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,273.67,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,324.97,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,256.28,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,172.43,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,188.4,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,178.8,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,218.51,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,77.11,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,132.27,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,141.94,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,150.75,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,127.97,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,99.21,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,57.15,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,74.64,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,9.64,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,244.54,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,447.99,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,289.52,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,248.29,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,91.96,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,252.6,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,194,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,442.69,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,248.94,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,320.71,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,196.52,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,348.74,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,400.58,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,210.18,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,184.33,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,389.07,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,1147.84,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,158.88,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,468.47,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,402.26,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,249.04,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,329.23,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,356.8,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,471.01,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,438.91,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,213.82,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,382.2,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,535.18,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,152.95,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,350.41,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,424.91,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,112.04,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,241.39,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,293.64,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,186.6,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,330.55,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,538.62,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,580.37,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,281.25,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,696.5,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,342.21,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,352.81,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,386,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,448,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,504.58,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,321.64,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,434.49,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,334.91,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,195.44,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,217.22,"GBq","Abiotic"
2017,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium (HT)","Tritium élémentaire","Weekly Total","Total hebdomadaire",NA,223.64,"GBq","Abiotic"
2018,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,20.59,"GBq","Abiotic"
2018,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,52.68,"GBq","Abiotic"
2018,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,131.65,"GBq","Abiotic"
2018,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,141.82,"GBq","Abiotic"
2018,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,114.69,"GBq","Abiotic"
2018,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,77.98,"GBq","Abiotic"
2018,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,75.83,"GBq","Abiotic"
2018,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,55.82,"GBq","Abiotic"
2018,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,67.77,"GBq","Abiotic"
2018,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,57.99,"GBq","Abiotic"
2018,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,75.37,"GBq","Abiotic"
2018,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,128.83,"GBq","Abiotic"
2018,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,123.36,"GBq","Abiotic"
2018,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,107.97,"GBq","Abiotic"
2018,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,130.65,"GBq","Abiotic"
2018,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,116.54,"GBq","Abiotic"
2018,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,202.84,"GBq","Abiotic"
2018,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,215.78,"GBq","Abiotic"
2018,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,178.64,"GBq","Abiotic"
2018,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,141.05,"GBq","Abiotic"
2018,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,18.07,"GBq","Abiotic"
2018,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,239.75,"GBq","Abiotic"
2018,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,435.71,"GBq","Abiotic"
2018,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,305.48,"GBq","Abiotic"
2018,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,344.59,"GBq","Abiotic"
2018,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,316.34,"GBq","Abiotic"
2018,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,273.36,"GBq","Abiotic"
2018,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,365.7,"GBq","Abiotic"
2018,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,293.16,"GBq","Abiotic"
2018,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,275.23,"GBq","Abiotic"
2018,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,372.3,"GBq","Abiotic"
2018,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,223.2,"GBq","Abiotic"
2018,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,506.5,"GBq","Abiotic"
2018,"SRBT","Stack",45.8054,-77.118,"Atmospheric Releases","Rejets atmosphériques","Tritium Oxide (HTO)","Tritium (Eau tritiée)","Weekly Total","Total hebdomadaire",NA,453.66,"GBq","Abiotic"
